season_year,fc_log,fc_log_dt,pcode,adm_level,trimester
1990,0.6239399113355328,0.719476039069119,NE006,1,ASO
1991,0.9439439710258754,1.0321311658568777,NE006,1,ASO
1992,0.7892606173042565,0.8700988792326747,NE006,1,ASO
1993,0.8029104719256137,0.8763998009514498,NE006,1,ASO
1994,1.2418280235306645,1.3079684196539165,NE006,1,ASO
1995,1.0437285498631463,1.1025200130838144,NE006,1,ASO
1996,0.783421153823068,0.8348636841411539,NE006,1,ASO
1997,0.8224205547333764,0.8665141521488783,NE006,1,ASO
1998,1.0686970111326872,1.1054416756456051,NE006,1,ASO
1999,1.267768042655974,1.2971637742663098,NE006,1,ASO
2000,0.43938556089168745,0.4614323595994392,NE006,1,ASO
2001,0.9718159683188832,0.9865138341240509,NE006,1,ASO
2002,0.9153462063252626,0.9226951392278482,NE006,1,ASO
2003,1.1079747540397071,1.1079747540397087,NE006,1,ASO
2004,0.8232778692797358,0.8159289363771534,NE006,1,ASO
2005,0.9239433993529491,0.9092455335477827,NE006,1,ASO
2006,1.0819030573768504,1.0598562586691018,NE006,1,ASO
2007,1.0551441829951456,1.025748451384813,NE006,1,ASO
2008,0.9871800352423444,0.9504353707294279,NE006,1,ASO
2009,0.7672481387935463,0.7231545413780475,NE006,1,ASO
2010,1.2330615283388653,1.1816189980207825,NE006,1,ASO
2011,0.915320273270157,0.8565288100494902,NE006,1,ASO
2012,0.9885247676353022,0.9223843715120532,NE006,1,ASO
2013,1.091785300893192,1.018295971867359,NE006,1,ASO
2014,1.0833165470045285,1.0024782850761116,NE006,1,ASO
2015,1.2320753192422202,1.1438881244112211,NE006,1,ASO
2016,0.9442018234096603,0.8486656956760772,NE006,1,ASO
2017,0.7747592737306179,0.6718742130944508,NE006,1,ASO
2018,1.165387290359759,1.0551532968210098,NE006,1,ASO
2019,0.9345217551564405,0.8169388287151073,NE006,1,ASO
2020,1.0360274842602766,0.9110956249163593,NE006,1,ASO
2021,0.9132032898198871,0.7809224975733876,NE006,1,ASO
2022,1.2221779194448426,1.082548194295759,NE006,1,ASO
2023,1.0267033025162196,0.8797246444645521,NE006,1,ASO
2024,1.1585811747300112,1.0042535837757598,NE006,1,ASO
2025,0.9490999520853286,0.787423428228495,NE006,1,ASO
2026,0.788494581498139,0.6194691247387214,NE006,1,ASO
1981,0.36746265622850843,0.48863740648916537,NE006,1,SON
1982,0.08092213010234672,0.19658893716933679,NE006,1,SON
1983,0.2059968543099846,0.3161557181833078,NE006,1,SON
1984,0.13179906863808977,0.23644998931774786,NE006,1,SON
1985,0.2948654738956983,0.3940084513816895,NE006,1,SON
1986,0.429437743271304,0.5230727775636284,NE006,1,SON
1987,0.35191118788336506,0.4400382789820243,NE006,1,SON
1988,0.2342866117622702,0.31690575966726253,NE006,1,SON
1989,0.42589038497556386,0.5030015896868893,NE006,1,SON
1990,0.23247560832589445,0.3040788698435548,NE006,1,SON
1991,0.2009064136930988,0.2670017320170923,NE006,1,SON
1992,0.1554573371213395,0.2160447122516679,NE006,1,SON
1993,0.2583803144775445,0.31345974641420604,NE006,1,SON
1994,0.3932719432614344,0.44284343200442905,NE006,1,SON
1995,0.4741374533911359,0.5182009989404655,NE006,1,SON
1996,0.25104237005510127,0.28959797241076396,NE006,1,SON
1997,0.38560408230180465,0.41865174146380046,NE006,1,SON
1998,0.342422933475611,0.3699626494439417,NE006,1,SON
1999,0.6463263494823572,0.6683581222570211,NE006,1,SON
2000,0.158109496683346,0.17463332626434297,NE006,1,SON
2001,0.4028704361525881,0.41388632253991997,NE006,1,SON
2002,0.45671472864784773,0.4622226718415127,NE006,1,SON
2003,0.5403866564371351,0.540386656437135,NE006,1,SON
2004,0.3824291940158295,0.3769212508221625,NE006,1,SON
2005,0.4281245817833631,0.41710869539602924,NE006,1,SON
2006,0.5975940828116417,0.5810702532306428,NE006,1,SON
2007,0.4772431549297201,0.45521138215505424,NE006,1,SON
2008,0.40347073766154773,0.375931021693215,NE006,1,SON
2009,0.22684251840658842,0.1937948592445906,NE006,1,SON
2010,0.7526262498564277,0.714070647500763,NE006,1,SON
2011,0.5738078958821939,0.5297443503328642,NE006,1,SON
2012,0.3830384425507413,0.33346695380774466,NE006,1,SON
2013,0.4622552735558856,0.40717584161922205,NE006,1,SON
2014,0.5176092058004451,0.4570218306701165,NE006,1,SON
2015,0.6340968612995023,0.5680015429755068,NE006,1,SON
2016,0.3361280666387996,0.26452480512113724,NE006,1,SON
2017,0.26751385245431214,0.19040264774298465,NE006,1,SON
2018,0.47534822647569724,0.3927290785707029,NE006,1,SON
2019,0.3141845272842747,0.22605743618561347,NE006,1,SON
2020,0.3595775856999092,0.2659425514075829,NE006,1,SON
2021,0.35903566830087597,0.25989269081488275,NE006,1,SON
2022,0.7628547788626003,0.658203858182942,NE006,1,SON
2023,0.36681033151396053,0.25665146764063534,NE006,1,SON
2024,0.4454549511601573,0.32978814409316526,NE006,1,SON
2025,0.4322696789951952,0.31109492873453803,NE006,1,SON
2026,0.37512730587286436,0.24844461241854032,NE006,1,SON
1981,1.2953457280916922,1.3906936589033982,NE003,1,JJA
1982,1.1274463472984304,1.218460281255059,NE003,1,JJA
1983,1.0976130431585933,1.1842929802601443,NE003,1,JJA
1984,0.8551453719946058,0.9374913122410793,NE003,1,JJA
1985,1.2625117565824402,1.3405236999738361,NE003,1,JJA
1986,1.1376937284279898,1.2113716749643082,NE003,1,JJA
1987,1.1841401464797168,1.2534840961609577,NE003,1,JJA
1988,1.655601409802962,1.7206113626291255,NE003,1,JJA
1989,1.4854862716991757,1.5461622276702616,NE003,1,JJA
1990,1.0335178673860552,1.0898598265020636,NE003,1,JJA
1991,1.4790044661840687,1.5310124284449995,NE003,1,JJA
1992,1.215348729168334,1.2630226945741874,NE003,1,JJA
1993,1.2514755134786844,1.2948154820294602,NE003,1,JJA
1994,1.5946477340466625,1.633653705742359,NE003,1,JJA
1995,1.349341183271404,1.384013158112023,NE003,1,JJA
1996,1.1628342930532076,1.1931722710387491,NE003,1,JJA
1997,1.0448644846200594,1.0708684657505234,NE003,1,JJA
1998,1.5394070692577044,1.561077053533091,NE003,1,JJA
1999,1.5212858375976317,1.5386218250179406,NE003,1,JJA
2000,1.054509681988549,1.0675116725537805,NE003,1,JJA
2001,1.5391585484833838,1.5478265421935378,NE003,1,JJA
2002,1.3442539939385219,1.3485879907935983,NE003,1,JJA
2003,1.3797544820718726,1.3797544820718715,NE003,1,JJA
2004,1.052644523429361,1.0483105265742825,NE003,1,JJA
2005,1.2890035330064544,1.2803355392962983,NE003,1,JJA
2006,1.2770566759601896,1.264054685394956,NE003,1,JJA
2007,1.3787704653587252,1.361434477938414,NE003,1,JJA
2008,1.4350335570954444,1.4133635728200558,NE003,1,JJA
2009,1.0964816924028258,1.0704777112723596,NE003,1,JJA
2010,1.5269191057174303,1.4965811277318866,NE003,1,JJA
2011,1.0559817624921055,1.0213097876514843,NE003,1,JJA
2012,1.3836953613375444,1.3446893896418457,NE003,1,JJA
2013,1.382566543130012,1.3392265745792358,NE003,1,JJA
2014,1.4413857869870133,1.3937118215811595,NE003,1,JJA
2015,1.4625234031929457,1.4105154409320144,NE003,1,JJA
2016,1.4970132291561993,1.4406712700401905,NE003,1,JJA
2017,1.294066095915103,1.2333901399440166,NE003,1,JJA
2018,1.429202372726979,1.364192419900815,NE003,1,JJA
2019,1.2842946266053792,1.2149506769241378,NE003,1,JJA
2020,1.33721312762808,1.2635351810917612,NE003,1,JJA
2021,1.2306310989396432,1.1526191555482468,NE003,1,JJA
2022,1.464823640038408,1.3824776997919341,NE003,1,JJA
2023,1.2948118911501412,1.2081319540485898,NE003,1,JJA
2024,1.5272859911451768,1.436272057188548,NE003,1,JJA
2025,1.459178928901546,1.3638309980898395,NE003,1,JJA
2026,0.9209666675729185,0.8212847399061345,NE003,1,JJA
1981,1.299974641280219,1.4532249495544212,NE003,1,JAS
1982,1.1017929542779032,1.248077339448733,NE003,1,JAS
1983,1.127052271740218,1.2663707338076735,NE003,1,JAS
1984,0.8419274000622675,0.9742799390263505,NE003,1,JAS
1985,1.3174538573294479,1.4428404731901583,NE003,1,JAS
1986,1.2795599833485403,1.3979806761058782,NE003,1,JAS
1987,1.1572584379242665,1.268713207578232,NE003,1,JAS
1988,1.5732047656011787,1.6776936121517716,NE003,1,JAS
1989,1.5700799469382456,1.667602870385466,NE003,1,JAS
1990,1.047829694364246,1.1383866947080938,NE003,1,JAS
1991,1.4825298701276393,1.5661209473681146,NE003,1,JAS
1992,1.1789783547249537,1.2556035088620565,NE003,1,JAS
1993,1.3183902969815586,1.388049528015289,NE003,1,JAS
1994,1.6266807167938233,1.689374024724181,NE003,1,JAS
1995,1.4851418641197016,1.540869248946685,NE003,1,JAS
1996,1.1725243525279616,1.2212858142515726,NE003,1,JAS
1997,1.0876942019096107,1.1294897405298492,NE003,1,JAS
1998,1.5744247863435106,1.6092544018603765,NE003,1,JAS
1999,1.69154418653422,1.7194078789477134,NE003,1,JAS
2000,1.076219437939029,1.09711720724915,NE003,1,JAS
2001,1.5929717210039291,1.6069035672106775,NE003,1,JAS
2002,1.4734140401423863,1.4803799632457622,NE003,1,JAS
2003,1.5014352971297205,1.5014352971297238,NE003,1,JAS
2004,1.2104132779602839,1.2034473548569147,NE003,1,JAS
2005,1.3581163330819142,1.3441844868751724,NE003,1,JAS
2006,1.4909910747360555,1.4700933054259413,NE003,1,JAS
2007,1.5322808926423788,1.5044172002288903,NE003,1,JAS
2008,1.4098285194507052,1.3749989039338442,NE003,1,JAS
2009,1.1009111441198935,1.05911560549966,NE003,1,JAS
2010,1.7688832686205433,1.7201218068969373,NE003,1,JAS
2011,1.3377768989350116,1.282049514108033,NE003,1,JAS
2012,1.4544090941180265,1.3917157861876754,NE003,1,JAS
2013,1.4818819664130705,1.4122227353793468,NE003,1,JAS
2014,1.5637903735693506,1.4871652194322544,NE003,1,JAS
2015,1.606546966895228,1.5229558896547593,NE003,1,JAS
2016,1.4936258906199489,1.4030688902761077,NE003,1,JAS
2017,1.25149038021515,1.1539674567679363,NE003,1,JAS
2018,1.4892764392322366,1.3847875926816504,NE003,1,JAS
2019,1.325498251198176,1.2140434815442156,NE003,1,JAS
2020,1.4504437205673228,1.3320230278099898,NE003,1,JAS
2021,1.3464306354263276,1.221044019565622,NE003,1,JAS
2022,1.6896431802102259,1.5572906412461478,NE003,1,JAS
2023,1.3968820477443378,1.2575635856768872,NE003,1,JAS
2024,1.6385142617981905,1.4922298766273674,NE003,1,JAS
2025,1.5713531238151326,1.418102815540937,NE003,1,JAS
2026,1.0108902375932418,0.8506740062156737,NE003,1,JAS
1981,1.0048461303555452,1.1947238191293916,NE003,1,ASO
1982,0.8160376843700179,0.9972845691086898,NE003,1,ASO
1983,0.8849102152735775,1.0575262959770748,NE003,1,ASO
1984,0.6367703288126988,0.8007556054810215,NE003,1,ASO
1985,1.1223369771142961,1.2776914497474408,NE003,1,ASO
1986,0.9540813499657304,1.1008050185637004,NE003,1,ASO
1987,1.0664308129036075,1.204523677466403,NE003,1,ASO
1988,1.3011846656167294,1.4306467261443503,NE003,1,ASO
1989,1.4196897572621037,1.54052101375455,NE003,1,ASO
1990,0.7684438959041127,0.8806443483613844,NE003,1,ASO
1991,1.1849823416444507,1.2885519900665479,NE003,1,ASO
1992,0.9397899479062399,1.0347287922931625,NE003,1,ASO
1993,1.0623554665615016,1.1486635069132496,NE003,1,ASO
1994,1.4478229521647628,1.5255001884813362,NE003,1,ASO
1995,1.316280732912937,1.3853271651943357,NE003,1,ASO
1996,1.0344765954626234,1.0948922237088476,NE003,1,ASO
1997,0.9817989592819892,1.033583783493039,NE003,1,ASO
1998,1.3284860957903222,1.3716401159661973,NE003,1,ASO
1999,1.5488070401196525,1.583330256260353,NE003,1,ASO
2000,0.6635129467539621,0.6894053588594881,NE003,1,ASO
2001,1.2082028888697551,1.2254644969401065,NE003,1,ASO
2002,1.2372796238868728,1.2459104279220496,NE003,1,ASO
2003,1.3737043706425638,1.3737043706425625,NE003,1,ASO
2004,1.0115453326987867,1.0029145286636107,NE003,1,ASO
2005,1.1439404207832997,1.1266788127129492,NE003,1,ASO
2006,1.3331428118892525,1.3072503997837275,NE003,1,ASO
2007,1.3711583846586102,1.3366351685179105,NE003,1,ASO
2008,1.2466402231470048,1.2034862029711306,NE003,1,ASO
2009,0.9736420028823991,0.9218571786713503,NE003,1,ASO
2010,1.5724762461315671,1.5120606178853437,NE003,1,ASO
2011,1.2635861864125644,1.1945397541311664,NE003,1,ASO
2012,1.2444049020312316,1.166727665714659,NE003,1,ASO
2013,1.3624523317584198,1.2761442914066727,NE003,1,ASO
2014,1.4088622506990836,1.3139234063121619,NE003,1,ASO
2015,1.4897074243442214,1.3861377759221252,NE003,1,ASO
2016,1.1973503685299096,1.0851499160726388,NE003,1,ASO
2017,1.014536817757778,0.8937055612653326,NE003,1,ASO
2018,1.3496502667291737,1.2201882062015537,NE003,1,ASO
2019,1.1725948099946109,1.0345019454318163,NE003,1,ASO
2020,1.2965017336293778,1.1497780650314087,NE003,1,ASO
2021,1.1554942724677237,1.0001397998345765,NE003,1,ASO
2022,1.5066967836726881,1.3427115070043663,NE003,1,ASO
2023,1.3016066095503913,1.1289905288468949,NE003,1,ASO
2024,1.3753036876496898,1.1940568029110188,NE003,1,ASO
2025,1.292866533956166,1.1029888451823204,NE003,1,ASO
2026,0.9567004230822505,0.7581919302732303,NE003,1,ASO
1981,0.5319935604225132,0.6889901860566278,NE003,1,SON
1982,0.20302925164773133,0.35288966702574975,NE003,1,SON
1983,0.28814447346933336,0.43086867859125566,NE003,1,SON
1984,0.2828688273007801,0.4184568221666063,NE003,1,SON
1985,0.5261419318968859,0.6545937165066159,NE003,1,SON
1986,0.6724242625015022,0.7937398368551362,NE003,1,SON
1987,0.4195043437273681,0.5336837078249059,NE003,1,SON
1988,0.3642358821147228,0.4712790359561645,NE003,1,SON
1989,0.6168565007783885,0.7167634443637341,NE003,1,SON
1990,0.27619637991659174,0.3689671132458412,NE003,1,SON
1991,0.32873166072398763,0.41436618379714096,NE003,1,SON
1992,0.2140279606988424,0.2925262735158996,NE003,1,SON
1993,0.3928166245586272,0.4641787271195883,NE003,1,SON
1994,0.5805975396590972,0.6448234319639622,NE003,1,SON
1995,0.6696617832017887,0.7267514652505593,NE003,1,SON
1996,0.42572158494393264,0.47567505673660715,NE003,1,SON
1997,0.5332013581151344,0.5760186196517127,NE003,1,SON
1998,0.5165553606791611,0.5522364119596433,NE003,1,SON
1999,0.8750836257556308,0.903628466780017,NE003,1,SON
2000,0.298439302802604,0.319847933570894,NE003,1,SON
2001,0.5353836194659201,0.549656039978114,NE003,1,SON
2002,0.6678066009303297,0.6749428111864275,NE003,1,SON
2003,0.7349543743268272,0.7349543743268289,NE003,1,SON
2004,0.5625579420412088,0.5554217317851143,NE003,1,SON
2005,0.5861893330084402,0.5719169124962497,NE003,1,SON
2006,0.7719048201334835,0.7504961893651968,NE003,1,SON
2007,0.7654349135169427,0.7368900724925599,NE003,1,SON
2008,0.5920934826459138,0.5564124313654348,NE003,1,SON
2009,0.3687844074923103,0.3259671459557352,NE003,1,SON
2010,1.0528792887305678,1.0029258169378967,NE003,1,SON
2011,0.8366597180755897,0.7795700360268242,NE003,1,SON
2012,0.566257904827327,0.5020320125224653,NE003,1,SON
2013,0.6996619501241907,0.628299847563233,NE003,1,SON
2014,0.7134624078286744,0.6349640950116205,NE003,1,SON
2015,0.7909702016859863,0.7053356786128363,NE003,1,SON
2016,0.5241066702471419,0.43133593691789573,NE003,1,SON
2017,0.44866682686421094,0.3487598832788687,NE003,1,SON
2018,0.6464016952874722,0.5393585414460338,NE003,1,SON
2019,0.5151931707145656,0.4010138066170311,NE003,1,SON
2020,0.5370484537418009,0.4157328793881703,NE003,1,SON
2021,0.5384605838717558,0.41000879926202904,NE003,1,SON
2022,0.9727725058957286,0.8371845110299058,NE003,1,SON
2023,0.5811493258940121,0.43842512077209317,NE003,1,SON
2024,0.6153450264591825,0.46548461108116745,NE003,1,SON
2025,0.6187856122608308,0.46178898662671963,NE003,1,SON
2026,0.4928000471067991,0.32866721121659354,NE003,1,SON
1981,1.0841666036580184,1.18114269574335,NE004,1,JJA
1982,0.8585697554406942,0.9511378433403289,NE004,1,JJA
1983,0.8639816386834659,0.9521417223974037,NE004,1,JJA
1984,0.7032295942600054,0.7869816737882463,NE004,1,JJA
1985,1.0271923843537412,1.1065364596962852,NE004,1,JJA
1986,0.8625069900114571,0.9374430611683043,NE004,1,JJA
1987,0.9199178313624322,0.9904458983335825,NE004,1,JJA
1988,1.446080128184892,1.5122001909703455,NE004,1,JJA
1989,1.2011418416195576,1.2628539002193142,NE004,1,JJA
1990,0.93763640689514,0.9949404613091998,NE004,1,JJA
1991,1.1265851775326174,1.1794812277609803,NE004,1,JJA
1992,1.1268755238779231,1.175363569920589,NE004,1,JJA
1993,0.8425657638282205,0.8866458056851896,NE004,1,JJA
1994,1.5260016627363688,1.5656737004076429,NE004,1,JJA
1995,1.0616194684415916,1.0968835019271688,NE004,1,JJA
1996,0.9088020711360794,0.9396581004359597,NE004,1,JJA
1997,0.9745215075115412,1.0009695326257246,NE004,1,JJA
1998,1.2823920613715365,1.304432082300023,NE004,1,JJA
1999,1.5331739282910937,1.5508059450338834,NE004,1,JJA
2000,0.8186627631978602,0.8318867757549531,NE004,1,JJA
2001,1.2871299645408298,1.2959459729122258,NE004,1,JJA
2002,1.0904535893943144,1.0948615935800134,NE004,1,JJA
2003,1.1189049663186996,1.1189049663187018,NE004,1,JJA
2004,0.8824827433067554,0.8780747391210607,NE004,1,JJA
2005,1.221752528003266,1.2129365196318744,NE004,1,JJA
2006,1.0225618281454667,1.0093378155883783,NE004,1,JJA
2007,1.1859790362859295,1.1683470195431442,NE004,1,JJA
2008,1.1359569849132491,1.113916963984767,NE004,1,JJA
2009,0.8429129226321834,0.8164648975180044,NE004,1,JJA
2010,1.3194467904162095,1.2885907611163336,NE004,1,JJA
2011,0.873541506022448,0.8382774725368752,NE004,1,JJA
2012,1.1842159593998587,1.144543921728589,NE004,1,JJA
2013,1.1274058378668246,1.0833257960098581,NE004,1,JJA
2014,1.2449402217254235,1.1964521756827602,NE004,1,JJA
2015,1.2234738772088893,1.1705778269805291,NE004,1,JJA
2016,1.2685165313633484,1.2112124769492931,NE004,1,JJA
2017,1.1715395704480176,1.1098275118482654,NE004,1,JJA
2018,1.4314893562358073,1.3653692934503583,NE004,1,JJA
2019,1.1482698484157854,1.0777417814446395,NE004,1,JJA
2020,1.1502846944619856,1.0753486233051428,NE004,1,JJA
2021,1.0430260663050532,0.9636819909625136,NE004,1,JJA
2022,1.1765045527914029,1.0927524732631664,NE004,1,JJA
2023,1.016767320453864,0.9286072367399307,NE004,1,JJA
2024,1.373059090031648,1.2804910021320177,NE004,1,JJA
2025,0.9541470716100134,0.8571709795246863,NE004,1,JJA
2026,0.7535531949132184,0.6521690986421944,NE004,1,JJA
1981,1.09596321092487,1.25341209600115,NE004,1,JAS
1982,0.8602121038899819,1.0105042214627946,NE004,1,JAS
1983,0.8707915122346988,1.0139268623040443,NE004,1,JAS
1984,0.7120449599598395,0.8480235425257179,NE004,1,JAS
1985,1.0728737377747624,1.2016955528371736,NE004,1,JAS
1986,0.9958476626309247,1.117512710189867,NE004,1,JAS
1987,0.9940031629446124,1.1085114430000875,NE004,1,JAS
1988,1.3779803070133894,1.4853318195653973,NE004,1,JAS
1989,1.332583649696535,1.4327783947450758,NE004,1,JAS
1990,0.9959953955555636,1.0890333731006372,NE004,1,JAS
1991,1.123547218829732,1.2094284288713384,NE004,1,JAS
1992,1.1175517681516092,1.1962762106897484,NE004,1,JAS
1993,0.9017603251441911,0.9733280001788632,NE004,1,JAS
1994,1.574502174159731,1.6389130816909359,NE004,1,JAS
1995,1.186197747642435,1.2434518876701728,NE004,1,JAS
1996,0.9121385404230358,0.9622359129473064,NE004,1,JAS
1997,0.9792067562588327,1.0221473612796361,NE004,1,JAS
1998,1.341425064205716,1.3772089017230522,NE004,1,JAS
1999,1.6867050266446633,1.7153320966585324,NE004,1,JAS
2000,0.8689371926121678,0.8904074951225698,NE004,1,JAS
2001,1.3865720123297653,1.4008855473367001,NE004,1,JAS
2002,1.2666401043828812,1.2737968718863488,NE004,1,JAS
2003,1.231448672851276,1.2314486728512763,NE004,1,JAS
2004,1.072861199122325,1.0657044316188582,NE004,1,JAS
2005,1.2891338075213885,1.2748202725144546,NE004,1,JAS
2006,1.2769732937667737,1.2555029912563727,NE004,1,JAS
2007,1.3449774904763125,1.3163504204624443,NE004,1,JAS
2008,1.1686313532868038,1.1328475157694684,NE004,1,JAS
2009,0.8754455809201217,0.8325049758993192,NE004,1,JAS
2010,1.5697957835415575,1.5196984110172878,NE004,1,JAS
2011,1.140904688312047,1.0836505482843102,NE004,1,JAS
2012,1.3092478775616017,1.2448369700303976,NE004,1,JAS
2013,1.294709859832013,1.2231421847973418,NE004,1,JAS
2014,1.390684357131597,1.3119599145934586,NE004,1,JAS
2015,1.3927482638646318,1.3068670538230263,NE004,1,JAS
2016,1.2361078731592108,1.143069895614138,NE004,1,JAS
2017,1.079491584889878,0.9792968398413382,NE004,1,JAS
2018,1.460382798023921,1.353031285471914,NE004,1,JAS
2019,1.1719499285064094,1.0574416484509352,NE004,1,JAS
2020,1.2619219074911407,1.1402568599321994,NE004,1,JAS
2021,1.1698822861994318,1.0410604711370233,NE004,1,JAS
2022,1.506243043579699,1.3702644610138233,NE004,1,JAS
2023,1.0972556674070897,0.9541203173377468,NE004,1,JAS
2024,1.4971433226995066,1.3468512051266965,NE004,1,JAS
2025,1.1593335269682994,1.0018846418920222,NE004,1,JAS
2026,0.9106789140514573,0.7460732614717129,NE004,1,JAS
1981,0.7154637454540773,0.9174167139488915,NE004,1,ASO
1982,0.7066588977414286,0.8994321858501135,NE004,1,ASO
1983,0.5487318572242039,0.7323254649467595,NE004,1,ASO
1984,0.3969554426729094,0.5713693700093393,NE004,1,ASO
1985,0.848352201248372,1.0135864481986725,NE004,1,ASO
1986,0.673838520849602,0.829893087413777,NE004,1,ASO
1987,0.8462744437152336,0.9931493298932793,NE004,1,ASO
1988,1.2003183402778839,1.3380135460698037,NE004,1,ASO
1989,1.1620986044409984,1.290614129846789,NE004,1,ASO
1990,0.5873980322527592,0.7067338772724207,NE004,1,ASO
1991,0.9403012188295827,1.0504573834631183,NE004,1,ASO
1992,0.9027421300209505,1.003718614268357,NE004,1,ASO
1993,0.6677153974718888,0.7595122013331695,NE004,1,ASO
1994,1.4733703894335526,1.555987512908704,NE004,1,ASO
1995,1.0485128509365866,1.1219502940256088,NE004,1,ASO
1996,0.766292966176185,0.8305507288790815,NE004,1,ASO
1997,0.7985326347747979,0.8536107170915651,NE004,1,ASO
1998,1.1591900467662173,1.2050884486968587,NE004,1,ASO
1999,1.5289953685237914,1.5657140900683038,NE004,1,ASO
2000,0.47799962310550725,0.5055386642638938,NE004,1,ASO
2001,1.067464451347483,1.0858238121197403,NE004,1,ASO
2002,1.0086862722342793,1.0178659526204075,NE004,1,ASO
2003,1.0795768141443591,1.0795768141443616,NE004,1,ASO
2004,0.887908770777489,0.878729090391362,NE004,1,ASO
2005,1.0503599762573141,1.0320006154850616,NE004,1,ASO
2006,1.1025750302719133,1.0750359891135313,NE004,1,ASO
2007,1.1909903557124886,1.1542716341679808,NE004,1,ASO
2008,1.0342403153427637,0.9883419134121268,NE004,1,ASO
2009,0.7640947184594941,0.7090166361427279,NE004,1,ASO
2010,1.2846434617525921,1.2203856990497002,NE004,1,ASO
2011,0.967213337265492,0.8937758941764709,NE004,1,ASO
2012,1.1521595157635678,1.069542392288421,NE004,1,ASO
2013,1.2133311212533235,1.1215343173920473,NE004,1,ASO
2014,1.1960385315423918,1.0950620472949901,NE004,1,ASO
2015,1.2684874133015949,1.158331248668064,NE004,1,ASO
2016,0.9242501627019657,0.8049143176823054,NE004,1,ASO
2017,0.792871461981925,0.664355936576139,NE004,1,ASO
2018,1.330195079996622,1.1924998742047066,NE004,1,ASO
2019,0.9856015343349616,0.8387266481569206,NE004,1,ASO
2020,1.090046312771367,0.9339917462071968,NE004,1,ASO
2021,0.8970870693030989,0.7318528223528029,NE004,1,ASO
2022,1.3014136880021567,1.1269997606657314,NE004,1,ASO
2023,1.054458702232696,0.8708650945101416,NE004,1,ASO
2024,1.3877251922246003,1.19495190411592,NE004,1,ASO
2025,0.919506518268369,0.7175535497735596,NE004,1,ASO
2026,0.826766296425816,0.6156336475448808,NE004,1,ASO
1981,0.33154748919941046,0.498955166105268,NE004,1,SON
1982,0.1308742732800564,0.2906725103265575,NE004,1,SON
1983,0.20355808491216654,0.3557468820993094,NE004,1,SON
1984,0.07439847732115651,0.21897783464894288,NE004,1,SON
1985,0.2558527819932534,0.3928226994616815,NE004,1,SON
1986,0.4600606424937044,0.589421120102776,NE004,1,SON
1987,0.2924010173661875,0.4141520551159027,NE004,1,SON
1988,0.3092040559543314,0.42334565384468836,NE004,1,SON
1989,0.534886465229891,0.6414186232608915,NE004,1,SON
1990,0.1946259663451885,0.29354868451683247,NE004,1,SON
1991,0.2178153827397621,0.30912866105204784,NE004,1,SON
1992,0.11350419691349162,0.1972080353664209,NE004,1,SON
1993,0.16259950457983458,0.23869390317340738,NE004,1,SON
1994,0.4154086871584207,0.4838936458926353,NE004,1,SON
1995,0.4507505423141102,0.5116260611889683,NE004,1,SON
1996,0.2322661229636605,0.2855322019791621,NE004,1,SON
1997,0.38223388356134275,0.4278905227174861,NE004,1,SON
1998,0.41908968239606964,0.45713688169285654,NE004,1,SON
1999,0.7377548612834303,0.7681926207208589,NE004,1,SON
2000,0.153580153724087,0.1764084733021592,NE004,1,SON
2001,0.4795192986899012,0.4947381784086169,NE004,1,SON
2002,0.5287122928268073,0.5363217326861648,NE004,1,SON
2003,0.5311919406173455,0.5311919406173465,NE004,1,SON
2004,0.5022270498920228,0.49461761003266735,NE004,1,SON
2005,0.5147505430918963,0.49953166337318256,NE004,1,SON
2006,0.6534167356779437,0.6305884160998735,NE004,1,SON
2007,0.5913136220901185,0.5608758626526918,NE004,1,SON
2008,0.3017985026336645,0.2637513033368796,NE004,1,SON
2009,0.21906463715781563,0.17340799800167425,NE004,1,SON
2010,0.8801439140477769,0.8268778350322791,NE004,1,SON
2011,0.6504034061445114,0.5895278872696553,NE004,1,SON
2012,0.5606835931868297,0.49219863445261713,NE004,1,SON
2013,0.5528309555717263,0.47673655697815553,NE004,1,SON
2014,0.5464357315691962,0.46273189311626894,NE004,1,SON
2015,0.6138600322148945,0.5225467539026107,NE004,1,SON
2016,0.2565945222732403,0.1576718041015983,NE004,1,SON
2017,0.32652224295260884,0.21999008492161037,NE004,1,SON
2018,0.5342866270097983,0.4201450291194434,NE004,1,SON
2019,0.3143773629728226,0.1926263252231094,NE004,1,SON
2020,0.4551888261097236,0.32582834850065395,NE004,1,SON
2021,0.38863422271534986,0.25166430524692374,NE004,1,SON
2022,0.9558728212943506,0.8112934639665662,NE004,1,SON
2023,0.36787213278794983,0.215683335600809,NE004,1,SON
2024,0.5492699658660056,0.3894717288195083,NE004,1,SON
2025,0.5480137976072438,0.3806061207013882,NE004,1,SON
2026,0.41954677513391,0.24452965836869794,NE004,1,SON
1981,0.7506458862464825,0.8138542309313749,NE007,1,JJA
1982,0.5562445648454991,0.6165798029538055,NE007,1,JJA
1983,0.6150891738195484,0.672551305351269,NE007,1,JJA
1984,0.35349388104428897,0.4080829059994236,NE007,1,JJA
1985,0.6626619505526652,0.714377868931213,NE007,1,JJA
1986,0.5802101817239691,0.629052993525931,NE007,1,JJA
1987,0.6500676620616371,0.6960373672870132,NE007,1,JJA
1988,1.0651674659274453,1.1082640645762354,NE007,1,JJA
